date,temp,rain_in,snow_in,pct_cloud_cover,traffic_volume,holiday,year,month_day,month,day,weekday
2013-07-02,71.39600000000006,0.0,0.0,9.125,91166,None,2013,07-02,7,2,Tuesday
2013-07-03,70.58949565217397,0.0,0.0,6.869565217391305,85164,None,2013,07-03,7,3,Wednesday
2013-07-04,71.08700000000003,0.0,0.0,6.041666666666667,50356,Independence Day,2013,07-04,7,4,Thursday
2013-07-05,75.45278260869568,0.0,0.0,0.0,69150,None,2013,07-05,7,5,Friday
2013-07-06,78.14182608695656,0.0,0.0,12.73913043478261,55512,None,2013,07-06,7,6,Saturday
2013-07-07,78.87500000000004,0.03,0.0,44.666666666666664,59882,None,2013,07-07,7,7,Sunday
2013-07-08,79.70936000000005,0.0,0.0,59.04,89697,None,2013,07-08,7,8,Monday
2013-07-09,72.89333333333337,0.34,0.0,16.444444444444443,104576,None,2013,07-09,7,9,Tuesday
2013-07-10,75.67266666666671,0.0,0.0,61.2962962962963,110185,None,2013,07-10,7,10,Wednesday
2013-07-11,70.99973913043482,0.0,0.0,15.130434782608695,87530,None,2013,07-11,7,11,Thursday
2013-07-12,72.29573913043482,0.0,0.0,13.217391304347826,89661,None,2013,07-12,7,12,Friday
2013-07-13,77.89550000000004,2.79,0.0,15.5,67032,None,2013,07-13,7,13,Saturday
2013-07-14,71.50047058823532,0.0,0.0,16.88235294117647,77449,None,2013,07-14,7,14,Sunday
2013-07-15,74.36600000000003,0.0,0.0,51.46666666666667,45425,None,2013,07-15,7,15,Monday
2013-07-16,77.05057142857147,0.0,0.0,2.0952380952380953,79930,None,2013,07-16,7,16,Tuesday
2013-07-17,81.5155454545455,0.0,0.0,33.45454545454545,84570,None,2013,07-17,7,17,Wednesday
2013-07-18,81.70536363636367,0.0,0.0,19.09090909090909,84425,None,2013,07-18,7,18,Thursday
2013-07-19,84.07243478260874,0.0,0.0,19.304347826086957,94970,None,2013,07-19,7,19,Friday
2013-07-20,78.79295652173917,0.0,0.0,23.47826086956522,69781,None,2013,07-20,7,20,Saturday
2013-07-21,70.12544000000004,0.29,0.0,33.68,61746,None,2013,07-21,7,21,Sunday
2013-07-22,66.96950000000004,0.0,0.0,6.464285714285714,113865,None,2013,07-22,7,22,Monday
2013-07-23,73.52521739130438,0.0,0.0,35.47826086956522,84405,None,2013,07-23,7,23,Tuesday
2013-07-24,67.34857142857146,0.0,0.0,15.238095238095237,84087,None,2013,07-24,7,24,Wednesday
2013-07-25,66.27050000000004,0.03,0.0,22.166666666666668,92818,None,2013,07-25,7,25,Thursday
2013-07-26,70.40182608695656,0.01,0.0,42.95652173913044,81614,None,2013,07-26,7,26,Friday
2013-07-27,63.610160000000036,0.02,0.0,55.2,66757,None,2013,07-27,7,27,Saturday
2013-07-28,56.08760000000004,0.0,0.0,57.84,65820,None,2013,07-28,7,28,Sunday
2013-07-29,59.97356521739135,0.0,0.0,20.217391304347824,82830,None,2013,07-29,7,29,Monday
2013-07-30,64.21686956521744,0.0,0.0,20.695652173913043,86739,None,2013,07-30,7,30,Tuesday
2013-07-31,64.88282352941181,0.0,0.0,70.58823529411765,136151,None,2013,07-31,7,31,Wednesday
2013-08-01,66.22880000000005,0.0,0.0,25.466666666666665,118021,None,2013,08-01,8,1,Thursday
2013-08-02,67.98200000000004,0.0,0.0,11.0,95841,None,2013,08-02,8,2,Friday
2013-08-03,67.36918181818186,0.0,0.0,33.27272727272727,63069,None,2013,08-03,8,3,Saturday
2013-08-04,64.63400000000004,0.0,0.0,36.875,61328,None,2013,08-04,8,4,Sunday
2013-08-05,63.381826086956565,0.65,0.0,62.95652173913044,86110,None,2013,08-05,8,5,Monday
2013-08-06,66.7916774193549,1.33,0.0,68.41935483870968,109600,None,2013,08-06,8,6,Tuesday
2013-08-07,66.74090000000004,0.0,0.0,60.6,69741,None,2013,08-07,8,7,Wednesday
2013-08-08,66.15990909090912,0.0,0.0,2.5454545454545454,91092,None,2013,08-08,8,8,Thursday
2013-08-09,65.1396363636364,0.0,0.0,34.81818181818182,87970,None,2013,08-09,8,9,Friday
2013-08-10,66.26790909090913,0.0,0.0,12.272727272727273,67978,None,2013,08-10,8,10,Saturday
2013-08-11,65.83452173913047,0.0,0.0,13.695652173913043,58849,None,2013,08-11,8,11,Sunday
2013-08-12,68.99525000000004,0.0,0.0,56.791666666666664,89032,None,2013,08-12,8,12,Monday
2013-08-13,68.64050000000003,0.0,0.0,23.0,93151,None,2013,08-13,8,13,Tuesday
2013-08-14,63.14663157894741,0.0,0.0,4.2631578947368425,70796,None,2013,08-14,8,14,Wednesday
2013-08-15,63.079250000000044,0.0,0.0,12.5,56210,None,2013,08-15,8,15,Thursday
2013-08-16,67.24940000000005,0.0,0.0,27.05,84003,None,2013,08-16,8,16,Friday
2013-08-17,67.29575000000004,0.0,0.0,24.958333333333332,69471,None,2013,08-17,8,17,Saturday
2013-08-18,68.40069565217397,0.0,0.0,1.826086956521739,62237,None,2013,08-18,8,18,Sunday
2013-08-19,70.50125000000004,0.0,0.0,13.708333333333334,88257,None,2013,08-19,8,19,Monday
2013-08-20,74.65475000000004,0.0,0.0,33.791666666666664,91782,None,2013,08-20,8,20,Tuesday
2013-08-21,78.14026086956525,0.0,0.0,15.652173913043478,88297,None,2013,08-21,8,21,Wednesday
2013-08-22,77.75000000000003,0.0,0.0,27.958333333333332,92767,State Fair,2013,08-22,8,22,Thursday
2013-08-23,73.29513043478265,0.0,0.0,18.782608695652176,93126,None,2013,08-23,8,23,Friday
2013-08-24,70.4081428571429,0.0,0.0,13.071428571428571,42727,None,2013,08-24,8,24,Saturday
2013-08-25,79.04136363636367,0.0,0.0,37.27272727272727,64979,None,2013,08-25,8,25,Sunday
2013-08-26,84.10754545454549,0.0,0.0,0.0,84043,None,2013,08-26,8,26,Monday
2013-08-27,86.27000000000004,0.0,0.0,8.0,18972,None,2013,08-27,8,27,Tuesday
2013-08-28,83.10800000000005,0.0,0.0,25.0,38545,None,2013,08-28,8,28,Wednesday
2013-08-29,79.68071428571432,0.03,0.0,10.285714285714286,63247,None,2013,08-29,8,29,Thursday
2013-08-30,79.35221428571433,0.0,0.0,43.857142857142854,115037,None,2013,08-30,8,30,Friday
2013-08-31,78.89000000000001,0.06,0.0,0.0,99506,None,2013,08-31,8,31,Saturday
2013-09-01,61.610000000000085,0.0,0.0,1.0,79378,None,2013,09-01,9,1,Sunday
2013-09-02,59.644727272727316,0.0,0.0,9.409090909090908,53637,Labor Day,2013,09-02,9,2,Monday
2013-09-03,50.83250000000004,0.0,0.0,18.75,84812,None,2013,09-03,9,3,Tuesday
2013-09-04,74.77160000000005,0.0,0.0,34.0,70067,None,2013,09-04,9,4,Wednesday
2013-09-05,70.13840000000005,0.0,0.0,30.933333333333334,54318,None,2013,09-05,9,5,Thursday
2013-09-06,80.72804000000004,0.0,0.0,14.266666666666667,57090,None,2013,09-06,9,6,Friday
2013-09-07,72.69820000000003,0.0,0.0,2.0,17331,None,2013,09-07,9,7,Saturday
2013-09-08,70.52105000000006,0.0,0.0,20.0,37779,None,2013,09-08,9,8,Sunday
2013-09-09,75.90200000000004,0.0,0.0,30.838709677419356,128138,None,2013,09-09,9,9,Monday
2013-09-10,72.82505882352946,0.02,0.0,49.8235294117647,63195,None,2013,09-10,9,10,Tuesday
2013-09-11,72.24600000000004,0.0,0.0,17.61111111111111,71634,None,2013,09-11,9,11,Wednesday
2013-09-12,58.89800000000006,0.0,0.0,12.0,17652,None,2013,09-12,9,12,Thursday
2013-09-13,55.92094117647062,0.0,0.0,3.6470588235294117,67463,None,2013,09-13,9,13,Friday
2013-09-14,57.70325000000003,0.47,0.0,67.125,68420,None,2013,09-14,9,14,Saturday
2013-09-15,58.07600000000005,0.33,0.0,80.70833333333333,46871,None,2013,09-15,9,15,Sunday
2013-09-16,51.50720000000004,0.0,0.0,1.0,43499,None,2013,09-16,9,16,Monday
2013-09-17,57.744090909090936,0.03,0.0,69.0909090909091,66667,None,2013,09-17,9,17,Tuesday
2013-09-18,65.79233913043481,0.14,0.0,76.17391304347827,77737,None,2013,09-18,9,18,Wednesday
2013-09-19,68.8978823529412,0.18,0.0,42.411764705882355,62243,None,2013,09-19,9,19,Thursday
2013-09-20,57.17600000000003,0.04,0.0,66.46666666666667,54638,None,2013,09-20,9,20,Friday
2013-09-21,48.299000000000035,0.0,0.0,17.7,21146,None,2013,09-21,9,21,Saturday
2013-09-22,61.27290909090912,0.0,0.0,1.0,31499,None,2013,09-22,9,22,Sunday
2013-09-23,62.078000000000046,0.0,0.0,5.285714285714286,24324,None,2013,09-23,9,23,Monday
2013-09-24,63.04850000000005,0.0,0.0,40.083333333333336,45905,None,2013,09-24,9,24,Tuesday
2013-09-25,58.44411764705888,0.0,0.0,0.0,61857,None,2013,09-25,9,25,Wednesday
2013-09-26,66.86681818181822,0.0,0.0,0.0,86679,None,2013,09-26,9,26,Thursday
2013-09-27,72.50490909090912,0.0,0.0,16.227272727272727,84531,None,2013,09-27,9,27,Friday
2013-09-28,61.78836363636368,0.14,0.0,53.5,70059,None,2013,09-28,9,28,Saturday
2013-09-29,59.23072727272731,0.0,0.0,1.0,57041,None,2013,09-29,9,29,Sunday
2013-09-30,65.46854545454549,0.0,0.0,0.6363636363636364,29001,None,2013,09-30,9,30,Monday
2013-10-01,51.93500000000003,0.0,0.0,0.0,71185,None,2013,10-01,10,1,Tuesday
2013-10-02,56.26400000000003,0.9,0.0,88.0,85291,None,2013,10-02,10,2,Wednesday
2013-10-03,56.42096000000003,0.03,0.0,89.84,104606,None,2013,10-03,10,3,Thursday
2013-10-04,55.67771428571431,0.29,0.0,92.0,81494,None,2013,10-04,10,4,Friday
2013-10-05,54.86675000000004,0.01,0.0,81.0,88905,None,2013,10-05,10,5,Saturday
2013-10-06,48.20450000000004,0.05,0.0,71.30555555555556,119370,None,2013,10-06,10,6,Sunday
2013-10-07,50.32737500000004,0.0,0.0,25.4375,55357,None,2013,10-07,10,7,Monday
2013-10-08,66.05450000000003,0.0,0.0,1.0,48371,None,2013,10-08,10,8,Tuesday
2013-10-09,65.00600000000003,0.0,0.0,1.0,90305,None,2013,10-09,10,9,Wednesday
2013-10-10,63.57350000000003,0.0,0.0,6.333333333333333,93963,None,2013,10-10,10,10,Thursday
2013-10-11,64.48900000000003,0.04,0.0,30.666666666666668,68304,None,2013,10-11,10,11,Friday
2013-10-12,51.926000000000045,0.0,0.0,52.07142857142857,48257,None,2013,10-12,10,12,Saturday
2013-10-13,47.75200000000004,0.0,0.0,0.0,23723,None,2013,10-13,10,13,Sunday
2013-10-14,45.43630769230772,0.56,0.0,56.92307692307692,43799,Columbus Day,2013,10-14,10,14,Monday
2013-10-15,49.63220000000003,0.62,0.0,92.0,111309,None,2013,10-15,10,15,Tuesday
2013-10-16,46.67128571428575,0.01,0.0,28.285714285714285,55965,None,2013,10-16,10,16,Wednesday
2013-10-17,46.94900000000004,0.17,0.0,65.66666666666667,93137,None,2013,10-17,10,17,Thursday
2013-10-18,43.06584615384621,0.02,0.0,48.15384615384615,79482,None,2013,10-18,10,18,Friday
2013-10-19,39.15253684210531,0.06,0.0,28.789473684210527,56258,None,2013,10-19,10,19,Saturday
2013-10-20,36.44500000000006,0.08,0.0,80.44444444444444,54410,None,2013,10-20,10,20,Sunday
2013-10-21,34.632800000000024,0.0,0.0,57.86666666666667,64749,None,2013,10-21,10,21,Monday
2013-10-22,32.11340000000002,0.0,0.0,33.18181818181818,37468,None,2013,10-22,10,22,Tuesday
2013-10-23,34.77363636363638,0.0,0.0,90.0,47005,None,2013,10-23,10,23,Wednesday
2013-10-24,39.21500000000004,0.0,0.0,81.66666666666667,29914,None,2013,10-24,10,24,Thursday
2013-10-25,45.52340000000003,0.0,0.0,15.7,44790,None,2013,10-25,10,25,Friday
2013-10-26,40.83125000000004,0.0,0.0,44.125,34118,None,2013,10-26,10,26,Saturday
2013-10-27,34.57400000000001,0.0,0.0,1.0,108378,None,2013,10-27,10,27,Sunday
2013-10-28,40.0,0.0,0.0,60.0,91600,None,2013,10-28,10,28,Monday
2013-10-29,37.0,0.03,0.0,76.0,75259,None,2013,10-29,10,29,Tuesday
2013-10-30,43.0,0.13,0.0,56.0,76979,None,2013,10-30,10,30,Wednesday
2013-10-31,46.0,0.0,0.0,58.0,79196,None,2013,10-31,10,31,Thursday
2013-11-01,43.0,0.0,0.0,35.0,89615,None,2013,11-01,11,1,Friday
2013-11-02,42.0,0.0,0.0,52.0,83269,None,2013,11-02,11,2,Saturday
2013-11-03,43.0,0.0,0.0,34.0,85430,None,2013,11-03,11,3,Sunday
2013-11-04,47.0,0.17,0.0,62.0,82936,None,2013,11-04,11,4,Monday
2013-11-05,38.0,0.18,0.7,55.0,66858,None,2013,11-05,11,5,Tuesday
2013-11-06,32.88000000000003,0.05,0.4,60.5,74278,None,2013,11-06,11,6,Wednesday
2013-11-07,28.700315789473716,0.0,0.0,67.05263157894737,72164,None,2013,11-07,11,7,Thursday
2013-11-08,33.70843478260874,0.0,0.0,64.0,88867,None,2013,11-08,11,8,Friday
2013-11-09,40.335565217391355,0.0,0.0,65.1304347826087,66151,None,2013,11-09,11,9,Saturday
2013-11-10,36.830000000000034,0.0,0.0,65.08333333333333,53910,None,2013,11-10,11,10,Sunday
2013-11-11,24.364086956521785,0.0,0.0,62.95652173913044,73855,Veteran's Day,2013,11-11,11,11,Monday
2013-11-12,19.170500000000043,0.0,0.0,64.45833333333333,88743,None,2013,11-12,11,12,Tuesday
2013-11-13,35.43950000000004,0.0,0.0,64.0,91934,None,2013,11-13,11,13,Wednesday
2013-11-14,40.460782608695695,0.0,0.0,60.43478260869565,85991,None,2013,11-14,11,14,Thursday
2013-11-15,40.00100000000004,0.0,0.0,42.19230769230769,108368,None,2013,11-15,11,15,Friday
2013-11-16,45.332705882352975,0.11,0.0,63.911764705882355,107197,None,2013,11-16,11,16,Saturday
2013-11-17,39.38622500000003,0.0,0.0,79.70833333333333,52480,None,2013,11-17,11,17,Sunday
2013-11-18,28.20971428571432,0.0,0.0,62.42857142857143,67409,None,2013,11-18,11,18,Monday
2013-11-19,34.10750000000004,0.0,0.0,65.08333333333333,88591,None,2013,11-19,11,19,Tuesday
2013-11-20,42.24269230769236,0.0,0.0,83.92307692307692,95608,None,2013,11-20,11,20,Wednesday
2013-11-21,30.38276923076927,0.01,0.0,89.42307692307692,100484,None,2013,11-21,11,21,Thursday
2013-11-22,21.221750000000036,0.0,0.0,25.291666666666668,95120,None,2013,11-22,11,22,Friday
2013-11-23,10.245500000000037,0.0,0.0,9.916666666666666,66586,None,2013,11-23,11,23,Saturday
2013-11-24,20.903750000000027,0.0,0.0,1.3333333333333333,53237,None,2013,11-24,11,24,Sunday
2013-11-25,33.5885428571429,0.0,0.0,52.0,68181,None,2013,11-25,11,25,Monday
2013-11-26,19.977714285714324,0.0,0.0,60.285714285714285,81193,None,2013,11-26,11,26,Tuesday
2013-11-27,15.38075000000004,0.0,0.0,64.0,90489,None,2013,11-27,11,27,Wednesday
2013-11-28,20.85721739130438,0.0,0.0,62.95652173913044,48235,Thanksgiving Day,2013,11-28,11,28,Thursday
2013-11-29,21.08886956521744,0.0,0.0,62.391304347826086,63000,None,2013,11-29,11,29,Friday
2013-11-30,30.857750000000042,0.0,0.0,65.08333333333333,64690,None,2013,11-30,11,30,Saturday
2013-12-01,25.64675000000004,0.0,0.0,64.0,60225,None,2013,12-01,12,1,Sunday
2013-12-02,32.99624489795923,0.12,0.5,65.06122448979592,175253,None,2013,12-02,12,2,Monday
2013-12-03,33.99960714285718,0.08,0.0,70.03571428571429,221122,None,2013,12-03,12,3,Tuesday
2013-12-04,28.31375000000004,0.52,4.1,71.58333333333333,148693,None,2013,12-04,12,4,Wednesday
2013-12-05,5.9981818181818545,0.0,0.0,59.22727272727273,78814,None,2013,12-05,12,5,Thursday
2013-12-06,-4.038249999999962,0.0,0.0,12.166666666666666,87986,None,2013,12-06,12,6,Friday
2013-12-07,-7.8675454545454135,0.0,0.0,20.545454545454547,58272,None,2013,12-07,12,7,Saturday
2013-12-08,5.500684210526364,0.07,1.6,65.52631578947368,76042,None,2013,12-08,12,8,Sunday
2013-12-09,1.692846153846187,0.0,0.1,63.46153846153846,68186,None,2013,12-09,12,9,Monday
2013-12-10,5.923142857142898,0.06,1.8,65.85714285714286,90668,None,2013,12-10,12,10,Tuesday
2013-12-11,-3.881714285714245,0.0,0.0,46.19047619047619,71202,None,2013,12-11,12,11,Wednesday
2013-12-12,10.069250000000041,0.0,0.0,69.875,86391,None,2013,12-12,12,12,Thursday
2013-12-13,11.622615384615422,0.02,0.1,80.42307692307692,93319,None,2013,12-13,12,13,Friday
2013-12-14,8.593793103448306,0.06,0.7,75.86206896551724,70528,None,2013,12-14,12,14,Saturday
2013-12-15,-1.4334999999999571,0.0,0.0,71.25,54446,None,2013,12-15,12,15,Sunday
2013-12-16,7.911153846153875,0.1,1.1,70.73076923076923,79055,None,2013,12-16,12,16,Monday
2013-12-17,23.13617391304352,0.0,0.0,64.0,82009,None,2013,12-17,12,17,Tuesday
2013-12-18,22.507127272727317,0.0,0.0,61.13636363636363,81064,None,2013,12-18,12,18,Wednesday
2013-12-19,19.720328000000045,0.03,0.4,65.04,87553,None,2013,12-19,12,19,Thursday
2013-12-20,16.135333333333364,0.02,0.3,64.4074074074074,81534,None,2013,12-20,12,20,Friday
2013-12-21,18.614260869565257,0.0,0.0,65.1304347826087,60997,None,2013,12-21,12,21,Saturday
2013-12-22,14.634909090909128,0.03,0.8,65.18181818181819,44099,None,2013,12-22,12,22,Sunday
2013-12-23,0.41064285714288545,0.0,0.3,65.92857142857143,76444,None,2013,12-23,12,23,Monday
2013-12-24,1.7123870967742496,0.23,2.8,48.25806451612903,67166,None,2013,12-24,12,24,Tuesday
2013-12-25,16.698312500000043,0.02,0.2,66.4375,48884,Christmas Day,2013,12-25,12,25,Wednesday
2013-12-26,19.182560000000038,0.01,0.2,64.0,72800,None,2013,12-26,12,26,Thursday
2013-12-27,23.96784615384619,0.0,0.0,64.0,70068,None,2013,12-27,12,27,Friday
2013-12-28,29.43320000000004,0.0,0.0,64.62857142857143,72683,None,2013,12-28,12,28,Saturday
2013-12-29,0.542000000000041,0.0,0.0,42.416666666666664,47730,None,2013,12-29,12,29,Sunday
2013-12-30,-4.3137142857142425,0.09,0.9,64.03571428571429,79199,None,2013,12-30,12,30,Monday
2013-12-31,-8.562608695652134,0.0,0.0,37.69565217391305,69799,None,2013,12-31,12,31,Tuesday
2014-01-01,-1.6687545454545039,0.0,0.0,76.31818181818181,36024,New Year's Day,2014,01-01,1,1,Wednesday
2014-01-02,-6.458636363636325,0.0,0.0,32.63636363636363,72633,None,2014,01-02,1,2,Thursday
2014-01-03,13.609580000000038,0.12,0.3,65.23333333333333,119120,None,2014,01-03,1,3,Friday
2014-01-04,17.973680000000044,0.02,0.0,64.0,56949,None,2014,01-04,1,4,Saturday
2014-01-05,-3.485904347826044,0.0,0.0,24.26086956521739,37800,None,2014,01-05,1,5,Sunday
2014-01-06,15.514269565217443,0.0,0.0,53.869565217391305,52177,None,2014,01-06,1,6,Monday
2014-01-07,-5.831090909090867,0.0,0.0,28.454545454545453,66643,None,2014,01-07,1,7,Tuesday
2014-01-08,-7.936521739130395,0.0,0.0,10.217391304347826,75588,None,2014,01-08,1,8,Wednesday
2014-01-09,9.484347826087,0.0,0.0,57.95652173913044,86346,None,2014,01-09,1,9,Thursday
2014-01-10,24.261333333333365,0.0,0.0,69.77777777777777,89969,None,2014,01-10,1,10,Friday
2014-01-11,27.022608695652213,0.0,0.0,63.69565217391305,65216,None,2014,01-11,1,11,Saturday
2014-01-12,32.412434782608734,0.0,0.0,64.0,47450,None,2014,01-12,1,12,Sunday
2014-01-13,28.367461538461576,0.01,0.3,64.0,81804,None,2014,01-13,1,13,Monday
2014-01-14,20.183729729729748,0.26,4.1,76.70270270270271,102871,None,2014,01-14,1,14,Tuesday
2014-01-15,11.197142857142898,0.03,0.5,68.0,99185,None,2014,01-15,1,15,Wednesday
2014-01-16,26.951000000000036,0.05,0.6,68.41935483870968,108102,None,2014,01-16,1,16,Thursday
2014-01-17,28.83957500000005,0.0,0.0,54.958333333333336,91716,None,2014,01-17,1,17,Friday
2014-01-18,38.55740000000005,0.17,4.5,64.0,61389,None,2014,01-18,1,18,Saturday
2014-01-19,33.15920000000005,0.0,0.0,63.52173913043478,53234,None,2014,01-19,1,19,Sunday
2014-01-20,14.776347826086994,0.01,0.2,61.26086956521739,64242,Martin Luther King Jr. Day,2014,01-20,1,20,Monday
2014-01-21,-5.327499999999957,0.02,0.5,37.0,79659,None,2014,01-21,1,21,Tuesday
2014-01-22,2.072206896551748,0.01,0.6,48.241379310344826,89696,None,2014,01-22,1,22,Wednesday
2014-01-23,-5.050054545454507,0.0,0.0,15.090909090909092,72270,None,2014,01-23,1,23,Thursday
2014-01-24,24.14765517241383,0.08,1.3,64.89655172413794,99495,None,2014,01-24,1,24,Friday
2014-01-25,7.2346666666667145,0.11,2.3,64.29629629629629,74074,None,2014,01-25,1,25,Saturday
2014-01-26,6.340470588235326,0.09,1.1,61.529411764705884,50757,None,2014,01-26,1,26,Sunday
2014-01-27,-11.46099999999995,0.0,0.0,8.25,63308,None,2014,01-27,1,27,Monday
2014-01-28,-8.35674999999996,0.0,0.0,13.125,75692,None,2014,01-28,1,28,Tuesday
2014-01-29,11.46875000000004,0.0,0.0,39.333333333333336,82841,None,2014,01-29,1,29,Wednesday
2014-01-30,15.667250000000038,0.44,6.4,53.583333333333336,62392,None,2014,01-30,1,30,Thursday
2014-01-31,2.819000000000051,0.0,0.0,0.0,87330,None,2014,01-31,1,31,Friday
2014-02-01,10.059500000000044,0.0,0.0,0.0,68462,None,2014,02-01,2,1,Saturday
2014-02-02,4.187000000000045,0.0,0.0,0.4583333333333333,50186,None,2014,02-02,2,2,Sunday
2014-02-03,6.751250000000044,0.0,0.0,46.541666666666664,80300,None,2014,02-03,2,3,Monday
2014-02-04,3.8330000000000406,0.0,0.0,67.5,85386,None,2014,02-04,2,4,Tuesday
2014-02-05,0.17075000000003757,0.0,0.0,74.91666666666667,83496,None,2014,02-05,2,5,Wednesday
2014-02-06,-3.308499999999968,0.0,0.0,35.75,86518,None,2014,02-06,2,6,Thursday
2014-02-07,2.4552500000000377,0.0,0.0,1.0,89072,None,2014,02-07,2,7,Friday
2014-02-08,6.46325000000004,0.0,0.0,63.583333333333336,66062,None,2014,02-08,2,8,Saturday
2014-02-09,1.6415000000000364,0.0,0.0,12.0,54818,None,2014,02-09,2,9,Sunday
2014-02-10,-4.4147499999999615,0.0,0.0,1.0,81015,None,2014,02-10,2,10,Monday
2014-02-11,0.5045000000000363,0.0,0.0,38.916666666666664,81675,None,2014,02-11,2,11,Tuesday
2014-02-12,18.347000000000033,0.03,0.5,88.75,83492,None,2014,02-12,2,12,Wednesday
2014-02-13,17.09075000000004,0.0,0.2,62.333333333333336,85971,None,2014,02-13,2,13,Thursday
2014-02-14,6.777500000000038,0.0,0.0,13.75,92572,None,2014,02-14,2,14,Friday
2014-02-15,10.605500000000035,0.12,1.8,76.75,60233,None,2014,02-15,2,15,Saturday
2014-02-16,14.814500000000018,0.0,0.0,51.041666666666664,53786,None,2014,02-16,2,16,Sunday
2014-02-17,22.46000000000001,0.32,4.9,69.375,59325,Washington's Birthday,2014,02-17,2,17,Monday
2014-02-18,29.883500000000023,0.0,0.0,48.083333333333336,85738,None,2014,02-18,2,18,Tuesday
2014-02-19,30.075500000000023,0.0,0.0,38.166666666666664,87903,None,2014,02-19,2,19,Wednesday
2014-02-20,31.99025000000002,0.83,8.4,86.875,66920,None,2014,02-20,2,20,Thursday
2014-02-21,11.549750000000024,0.06,1.5,49.416666666666664,46632,None,2014,02-21,2,21,Friday
2014-02-22,9.200750000000012,0.0,0.0,8.125,52612,None,2014,02-22,2,22,Saturday
2014-02-23,8.47925000000003,0.0,0.0,1.0,50970,None,2014,02-23,2,23,Sunday
2014-02-24,5.618000000000041,0.01,0.2,49.25,77049,None,2014,02-24,2,24,Monday
2014-02-25,-1.0566666666666225,0.0,0.0,8.0,82278,None,2014,02-25,2,25,Tuesday
2014-02-26,2.591750000000046,0.0,0.0,35.916666666666664,80697,None,2014,02-26,2,26,Wednesday
2014-02-27,-7.687749999999956,0.0,0.0,18.583333333333332,83957,None,2014,02-27,2,27,Thursday
2014-02-28,4.0100000000000415,0.04,0.9,82.29166666666667,88188,None,2014,02-28,2,28,Friday
2014-03-01,-1.8032499999999558,0.0,0.0,85.625,65561,None,2014,03-01,3,1,Saturday
2014-03-02,-6.177999999999963,0.0,0.0,14.083333333333334,53092,None,2014,03-02,3,2,Sunday
2014-03-03,-0.6047499999999756,0.02,0.3,64.58333333333333,81978,None,2014,03-03,3,3,Monday
